Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
AL,US,03/28/2020,2,0,0,31.2477854,-86.45050893
MS,US,03/28/2020,1,0,0,31.63225413,-89.55389939
VA,US,03/28/2020,0,0,0,37.7824656,-79.98631446
GA,US,03/28/2020,19,2,0,33.35334302,-84.76129976
KS,US,03/28/2020,0,0,0,37.23781842,-96.83776647
WA,US,03/28/2020,10,0,0,46.19074721,-122.6782231
OK,US,03/28/2020,1,0,0,36.76268118,-95.20916602
VA,US,03/28/2020,0,0,0,37.48133648,-80.21072274
AR,US,03/28/2020,4,0,0,35.83018283,-90.63235729
TX,US,03/28/2020,1,0,0,31.43052248,-102.5143314
NC,US,03/28/2020,4,0,0,35.11833364,-77.08398081
AR,US,03/28/2020,1,0,0,35.58928601,-94.2446814
GA,US,03/28/2020,0,0,0,32.71391813,-83.98061238
IL,US,03/28/2020,0,0,0,39.0032229,-87.75954624
IN,US,03/28/2020,1,0,0,38.28814402,-86.44518825
IA,US,03/28/2020,0,0,0,42.03718237,-95.3819718
KS,US,03/28/2020,3,0,0,37.50675523,-94.85245778
MI,US,03/28/2020,1,0,0,44.68255561,-84.61006219
MO,US,03/28/2020,0,0,0,37.97663738,-91.30528104
OH,US,03/28/2020,2,0,0,40.85065156,-82.91989099
PA,US,03/28/2020,2,0,0,41.68447709,-80.10760592
WI,US,03/28/2020,0,0,0,43.23870316,-90.93073686
OK,US,03/28/2020,16,1,0,35.90230551,-96.37086028
AL,US,03/28/2020,1,0,0,31.72941803,-86.31593104
GA,US,03/28/2020,5,0,0,31.92289565,-83.76811843
AR,US,03/28/2020,14,0,0,35.21247318,-90.30839406
KY,US,03/28/2020,0,0,0,37.35839237,-88.08826090000002
TN,US,03/28/2020,0,0,0,35.81830662,-89.14916269
TX,US,03/28/2020,0,0,0,30.72367027,-101.4134238
OR,US,03/28/2020,0,0,0,44.14230227,-120.356297
WY,US,03/28/2020,0,0,0,44.58855102,-104.5697705
TX,US,03/28/2020,0,0,0,33.61431553,-101.3000364
AR,US,03/28/2020,1,0,0,35.29631396,-90.77185818
MN,US,03/28/2020,0,0,0,46.48096553,-94.06755609
CO,US,03/28/2020,1,1,0,38.32608609,-103.7844965
TX,US,03/28/2020,0,0,0,31.44506775,-104.5185739
AL,US,03/28/2020,7,0,0,34.13020303,-86.86888037
VA,US,03/28/2020,2,0,0,38.48199985,-77.95630870000002
IL,US,03/28/2020,1,0,0,39.27432424,-88.2401158
KY,US,03/28/2020,0,0,0,36.78926125,-85.39050034
ME,US,03/28/2020,120,1,0,43.8370751,-70.37226999
NJ,US,03/28/2020,11,0,0,39.37199394,-75.10712559
NC,US,03/28/2020,8,0,0,35.04762133,-78.82623165
PA,US,03/28/2020,22,1,0,40.1625372,-77.26130755
TN,US,03/28/2020,6,0,0,35.95271721,-84.99840585
VA,US,03/28/2020,0,0,0,37.51328851,-78.24398086
NE,US,03/28/2020,0,0,0,41.91637624,-96.78730772
NC,US,03/28/2020,0,0,0,36.36123664,-75.95876401
NM,US,03/28/2020,1,0,0,34.57421077,-103.3468876
OR,US,03/28/2020,0,0,0,42.45911325,-124.157282
CO,US,03/28/2020,0,0,0,38.10883162,-105.3683478
ID,US,03/28/2020,1,0,0,44.24186819,-114.2855494
MT,US,03/28/2020,0,0,0,46.25319932,-105.57375259999998
NE,US,03/28/2020,0,0,0,41.39374521,-99.72805369
OK,US,03/28/2020,3,0,0,35.63853802,-99.00170785
SD,US,03/28/2020,0,0,0,43.67741105,-103.4534521
OH,US,03/28/2020,370,3,0,41.424119,-81.65918339
GA,US,03/28/2020,0,0,0,34.854916700000004,-85.50490424
MO,US,03/28/2020,0,0,0,37.431814,-93.8503345
UT,US,03/28/2020,0,0,0,40.88798265,-109.5121093
MN,US,03/28/2020,33,0,0,44.67172617,-93.06299363
NE,US,03/28/2020,0,0,0,42.39040144,-96.56656425
AL,US,03/28/2020,0,0,0,31.43037123,-85.61095742
TX,US,03/28/2020,0,0,0,36.27787176,-102.6020725
AL,US,03/28/2020,2,0,0,32.32688101,-87.10866709999998
AR,US,03/28/2020,0,0,0,33.97042763,-92.65167437
IA,US,03/28/2020,15,0,0,41.68560356,-94.04127625
MO,US,03/28/2020,0,0,0,37.6811355,-93.02127031
TX,US,03/28/2020,439,9,0,32.76670599,-96.7779605
WI,US,03/28/2020,172,1,0,43.06601594,-89.41733797
MT,US,03/28/2020,0,0,0,48.78420029,-105.54763429999998
VA,US,03/28/2020,4,0,0,36.58022376,-79.40395668
NC,US,03/28/2020,2,0,0,35.66520691,-75.71767334
OH,US,03/28/2020,1,0,0,40.13412966,-84.6194517
SC,US,03/28/2020,8,0,0,34.33358335,-79.96027485
PA,US,03/28/2020,23,0,0,40.41377078,-76.77993242
NC,US,03/28/2020,14,0,0,35.79115496,-80.21256572
TN,US,03/28/2020,376,2,0,36.17007426,-86.78646056
NC,US,03/28/2020,6,0,0,35.93099927,-80.54496571
IN,US,03/28/2020,0,0,0,38.70186039,-87.07185406
KY,US,03/28/2020,33,0,0,37.73028906,-87.09019479999998
MO,US,03/28/2020,0,0,0,39.96145298,-93.98519678
IA,US,03/28/2020,0,0,0,40.74773536,-92.41005468
UT,US,03/28/2020,59,1,0,40.99001837,-112.1139997
SD,US,03/28/2020,2,0,0,43.67490933,-98.14458906
NE,US,03/28/2020,0,0,0,42.71985036,-103.1313774
GA,US,03/28/2020,2,0,0,34.44244079,-84.16964071
MT,US,03/28/2020,0,0,0,47.26584855,-104.89444170000002
NE,US,03/28/2020,1,0,0,40.87028216,-99.8201461
TX,US,03/28/2020,3,0,0,32.74255572,-101.9477242
SD,US,03/28/2020,0,0,0,45.367281,-97.60737498
NM,US,03/28/2020,0,0,0,34.34274529,-104.4117842
LA,US,03/28/2020,21,1,0,32.05457447,-93.74130302
IL,US,03/28/2020,0,0,0,40.17514519,-88.90959682
AL,US,03/28/2020,4,0,0,34.45946862,-85.80782906
GA,US,03/28/2020,240,2,0,33.76944049,-84.22396017
IL,US,03/28/2020,4,0,0,41.89373302,-88.76958483
IN,US,03/28/2020,1,0,0,41.39804622,-84.99906934
MO,US,03/28/2020,0,0,0,39.89201062,-94.40476508
TN,US,03/28/2020,3,0,0,35.97616272,-85.83689361
FL,US,03/28/2020,7,0,0,27.18677893,-81.80941373
MS,US,03/28/2020,65,1,0,34.87625235,-89.99091418
TX,US,03/28/2020,3,0,0,29.08101855,-97.3568117
TX,US,03/28/2020,2,0,0,34.96522957,-102.6054267
IN,US,03/28/2020,8,1,0,39.14647946,-84.97333539
GA,US,03/28/2020,3,0,0,30.87967778,-84.57619536
IN,US,03/28/2020,30,0,0,39.30712658,-85.50087166
IA,US,03/28/2020,0,0,0,40.73742757,-93.78645949
KS,US,03/28/2020,0,0,0,39.78468441,-100.4594081
TN,US,03/28/2020,1,0,0,35.60048904,-88.11043779
MT,US,03/28/2020,0,0,0,46.05953325,-113.073353
OH,US,03/28/2020,5,0,0,41.32398837,-84.49076944
CA,US,03/28/2020,0,0,0,41.74228275,-123.8974063
IN,US,03/28/2020,8,1,0,40.22787247,-85.39732772
IA,US,03/28/2020,0,0,0,42.47104597,-91.3664492
NY,US,03/28/2020,8,0,0,42.19837623,-74.96709306
OH,US,03/28/2020,26,0,0,40.27942393,-83.00457058
OK,US,03/28/2020,4,0,0,36.40823634,-94.80325046
PA,US,03/28/2020,226,4,0,39.91680171,-75.40243663
CO,US,03/28/2020,2,0,0,38.86246243,-107.8631342
MI,US,03/28/2020,0,0,0,45.90484910000001,-86.9080745
TX,US,03/28/2020,0,0,0,33.38570922,-95.66921122
AK,US,03/28/2020,0,0,0,63.67264044,-150.0076108
MO,US,03/28/2020,0,0,0,37.60663134,-91.50790473
TX,US,03/28/2020,148,2,0,33.20521901,-97.11691153
CO,US,03/28/2020,312,3,0,39.76018276,-104.8725695
IA,US,03/28/2020,1,0,0,40.92012606,-91.18326592
OR,US,03/28/2020,20,0,0,43.91570171,-121.2289121
AR,US,03/28/2020,2,0,0,33.83011025,-91.25500948
NE,US,03/28/2020,0,0,0,41.11168186,-102.3333331
SD,US,03/28/2020,1,0,0,44.75994309,-96.66943645
OK,US,03/28/2020,0,0,0,35.98772922,-99.00730714
SD,US,03/28/2020,0,0,0,45.15639647,-100.8709139
TX,US,03/28/2020,0,0,0,33.61616822,-100.7788855
VA,US,03/28/2020,0,0,0,37.12560977,-82.35124171
ND,US,03/28/2020,0,0,0,46.11017712,-98.5049008
IA,US,03/28/2020,1,0,0,43.37787725,-95.1510206
KS,US,03/28/2020,0,0,0,38.86600962,-97.15532383
MI,US,03/28/2020,0,0,0,46.00999672,-87.86961634
TN,US,03/28/2020,11,0,0,36.14669837,-87.35891709
AK,US,03/28/2020,0,0,0,59.79603738,-158.23819419999995
SC,US,03/28/2020,1,0,0,34.39007791,-79.37741872
TX,US,03/28/2020,0,0,0,28.42270064,-99.75645095
VA,US,03/28/2020,0,0,0,37.07544585,-77.63451754
DC,US,03/28/2020,304,4,0,38.90417773,-77.01655992
ND,US,03/28/2020,1,0,0,48.814938700000006,-103.4873611
FL,US,03/28/2020,0,0,0,29.60631086,-83.15724673
NE,US,03/28/2020,0,0,0,42.49188363,-96.86782408
WV,US,03/28/2020,0,0,0,39.27057157,-80.70671527
GA,US,03/28/2020,1,0,0,32.17265114,-83.16948926
MN,US,03/28/2020,6,0,0,44.02238415,-92.86244324
NE,US,03/28/2020,2,0,0,41.58071748,-96.65598179
WI,US,03/28/2020,6,0,0,43.41576662,-88.70928178
CO,US,03/28/2020,0,0,0,37.75208676,-108.5211585
NM,US,03/28/2020,17,0,0,32.35275771,-106.83293870000001
KS,US,03/28/2020,1,0,0,39.79067154,-95.14056866
TX,US,03/28/2020,0,0,0,34.96517499,-100.8140093
GA,US,03/28/2020,0,0,0,32.15630737,-83.79746561
WI,US,03/28/2020,0,0,0,44.95856458,-87.30002707
MD,US,03/28/2020,0,0,0,38.45413522,-76.02752426
SC,US,03/28/2020,10,0,0,33.0794369,-80.40502652
GA,US,03/28/2020,205,13,0,31.53328528,-84.21722377
CO,US,03/28/2020,79,0,0,39.33133796,-104.930001
GA,US,03/28/2020,35,1,0,33.70291126,-84.77026156
IL,US,03/28/2020,1,0,0,39.76768052,-88.21854195
KS,US,03/28/2020,23,0,0,38.88503636,-95.2925121
MN,US,03/28/2020,0,0,0,45.93348491,-95.45335469
MO,US,03/28/2020,0,0,0,36.9325593,-92.49905109
NE,US,03/28/2020,51,1,0,41.29518299,-96.15085305
NV,US,03/28/2020,5,0,0,38.912862,-119.6171333
OR,US,03/28/2020,4,0,0,43.27941273,-123.167291
SD,US,03/28/2020,0,0,0,43.38520741,-98.36978007
WA,US,03/28/2020,5,0,0,47.7361335,-119.692937
WI,US,03/28/2020,6,0,0,46.43222285,-91.91595768
NM,US,03/28/2020,0,0,0,32.35275771,-106.8329387
AR,US,03/28/2020,1,0,0,33.59035001,-91.71777921
IL,US,03/28/2020,202,6,0,41.85116968,-88.08642662
IN,US,03/28/2020,1,0,0,38.36597551,-86.87924170000002
IA,US,03/28/2020,12,1,0,42.46815349,-90.88181925
UT,US,03/28/2020,0,0,0,40.29772254,-110.425237
MA,US,03/28/2020,0,0,0,41.40674725,-70.68763497
MA,US,03/28/2020,8,0,0,41.40674725,-70.68763497
NE,US,03/28/2020,0,0,0,40.17638677,-101.6876522
MO,US,03/28/2020,3,0,0,36.27167174,-90.09122243
ND,US,03/28/2020,1,0,0,47.35423935,-102.6160468
WI,US,03/28/2020,2,0,0,44.94562799,-91.8962481
NC,US,03/28/2020,1,0,0,34.93449805,-77.93140529
NC,US,03/28/2020,113,0,0,36.03638492,-78.87608331
NY,US,03/28/2020,262,2,0,41.76486060000001,-73.74356679
FL,US,03/28/2020,115,3,0,30.33225875,-81.66976468
TX,US,03/28/2020,0,0,0,27.68184592,-98.50864568
TN,US,03/28/2020,3,0,0,36.05931946,-89.41542855
CO,US,03/28/2020,170,1,0,39.62754308,-106.6933637
GA,US,03/28/2020,15,1,0,31.32155345,-84.90255207
LA,US,03/28/2020,153,4,0,30.53842039,-91.09777565
LA,US,03/28/2020,1,0,0,32.73926954,-91.23425694
LA,US,03/28/2020,6,0,0,30.84425359,-91.04976723
TX,US,03/28/2020,4,0,0,32.32743996,-98.83243566
MI,US,03/28/2020,8,0,0,42.59599185,-84.83740035
WI,US,03/28/2020,7,0,0,44.726614,-91.28609183
GA,US,03/28/2020,0,0,0,30.71101099,-82.89687287
TX,US,03/28/2020,1,0,0,31.86898877,-102.5429428
NM,US,03/28/2020,3,1,0,32.47167456,-104.3053527
ND,US,03/28/2020,0,0,0,47.71701474,-98.90432337
IL,US,03/28/2020,0,0,0,39.6809186,-87.74759563
NC,US,03/28/2020,1,0,0,35.91230639,-77.59436892
SC,US,03/28/2020,1,0,0,33.77221995,-81.96231108
KY,US,03/28/2020,0,0,0,37.21218923,-86.23955613
SD,US,03/28/2020,0,0,0,45.41846445,-99.21545423
IL,US,03/28/2020,0,0,0,38.41353228,-88.05720863
KS,US,03/28/2020,0,0,0,37.88735543,-99.31263309
TX,US,03/28/2020,0,0,0,29.98202582,-100.304252
GA,US,03/28/2020,4,0,0,32.36616021,-81.34280942
IL,US,03/28/2020,0,0,0,39.05935711,-88.58969584
CA,US,03/28/2020,12,0,0,38.77965956,-120.5233166
CO,US,03/28/2020,160,7,0,38.83240149,-104.5251411
TX,US,03/28/2020,38,0,0,31.76980765,-106.2363275
CO,US,03/28/2020,3,0,0,39.28656773,-104.1358721
GA,US,03/28/2020,0,0,0,34.11302332,-82.83936148
KS,US,03/28/2020,0,0,0,37.45338105,-96.24369667
PA,US,03/28/2020,0,0,0,41.42822061,-78.64524744
IN,US,03/28/2020,11,0,0,41.59761169,-85.85875695
NV,US,03/28/2020,2,0,0,41.14531606,-115.3577619
KY,US,03/28/2020,0,0,0,38.11624059,-83.09771563
KS,US,03/28/2020,0,0,0,38.91458712,-99.31751551
OK,US,03/28/2020,0,0,0,36.2180194,-99.75324573
TX,US,03/28/2020,13,0,0,32.34894117,-96.79371841
KS,US,03/28/2020,0,0,0,38.69677695,-98.20462799
AL,US,03/28/2020,12,0,0,32.59785413,-86.14415284
ID,US,03/28/2020,0,0,0,43.3507101,-115.4701578
GA,US,03/28/2020,0,0,0,32.59221302,-82.30239915
UT,US,03/28/2020,0,0,0,38.99617072,-110.7013958
IA,US,03/28/2020,0,0,0,43.37782951,-94.67858943
MI,US,03/28/2020,4,0,0,45.52625509,-84.89083249
ND,US,03/28/2020,0,0,0,46.28398398,-100.2389766
VA,US,03/28/2020,0,0,0,36.69455571,-77.53406129
TX,US,03/28/2020,1,0,0,32.23602653,-98.21773417
NY,US,03/28/2020,318,6,0,42.76249024,-78.73063652
OH,US,03/28/2020,5,1,0,41.36796058,-82.62904521
PA,US,03/28/2020,7,0,0,41.99253829,-80.03301954
AL,US,03/28/2020,1,0,0,31.1256789,-87.15918694
FL,US,03/28/2020,28,0,0,30.67652764,-87.37284571
NV,US,03/28/2020,0,0,0,37.78436681,-117.6319999
MA,US,03/28/2020,472,3,0,42.6687626,-70.94687179
NJ,US,03/28/2020,1086,7,0,40.78681335,-74.24657979
NY,US,03/28/2020,5,0,0,44.11630765,-73.77297842
VT,US,03/28/2020,0,0,0,44.72736416,-71.73579864
VA,US,03/28/2020,0,0,0,37.93357639,-76.94230311
KY,US,03/28/2020,0,0,0,37.69241417,-83.95956369
AL,US,03/28/2020,6,0,0,34.04567266,-86.04051873
NV,US,03/28/2020,0,0,0,39.98100864,-116.2683204
LA,US,03/28/2020,4,0,0,30.72985248,-92.39915924
GA,US,03/28/2020,0,0,0,32.15328841,-81.8870105
AK,US,03/28/2020,19,0,0,64.80726247,-146.5692662
VA,US,03/28/2020,156,2,0,38.83677558,-77.27565836
VA,US,03/28/2020,0,0,0,38.85157547,-77.29779640000002
CT,US,03/28/2020,908,20,0,41.26809896,-73.3881171
OH,US,03/28/2020,14,0,0,39.75107189,-82.63088163
SC,US,03/28/2020,4,0,0,34.39287073,-81.1195624
SD,US,03/28/2020,0,0,0,43.23929297,-103.5275691
MT,US,03/28/2020,0,0,0,46.33478338,-104.4183565
TX,US,03/28/2020,1,0,0,31.25350609,-96.93630086
VA,US,03/28/2020,0,0,0,38.88485255,-77.17560759
GA,US,03/28/2020,3,0,0,34.86430205,-84.316964
TX,US,03/28/2020,1,0,0,33.59564294,-96.10751083
MN,US,03/28/2020,1,0,0,43.67381499,-93.94787458
SD,US,03/28/2020,1,0,0,45.07082625,-99.14535601
AR,US,03/28/2020,29,0,0,35.14719007,-92.33717519
VA,US,03/28/2020,6,0,0,38.73564842,-77.80647472
AL,US,03/28/2020,0,0,0,33.72076938,-87.73886638
GA,US,03/28/2020,25,2,0,33.41357794,-84.49089434
IL,US,03/28/2020,1,0,0,39.00072038,-89.02452658
IN,US,03/28/2020,4,1,0,39.63684962,-85.17797541
IA,US,03/28/2020,2,0,0,42.86271799,-91.8441231
KY,US,03/28/2020,28,2,0,38.0368225,-84.45576892
OH,US,03/28/2020,1,0,0,39.56021306,-83.4562016
PA,US,03/28/2020,10,0,0,39.92041012,-79.64291195
TN,US,03/28/2020,4,0,0,35.19615831,-89.41399032
TX,US,03/28/2020,1,0,0,29.87788372,-96.92076062
WV,US,03/28/2020,0,0,0,38.02974928,-81.08286634
TN,US,03/28/2020,0,0,0,36.38128818,-84.92870012
MT,US,03/28/2020,0,0,0,47.26331584,-109.2245206
WA,US,03/28/2020,1,0,0,48.471143100000006,-118.5154041
MN,US,03/28/2020,5,0,0,43.67394126,-92.08980382
NE,US,03/28/2020,0,0,0,40.52458567,-97.59646937
KS,US,03/28/2020,0,0,0,38.04340344,-100.7381938
TX,US,03/28/2020,0,0,0,32.74281316,-100.4019302
FL,US,03/28/2020,13,0,0,29.45933576,-81.31508595
MT,US,03/28/2020,6,0,0,48.29575866,-114.0520569
KY,US,03/28/2020,0,0,0,38.36758311,-83.69657514
SC,US,03/28/2020,12,3,0,34.02361754,-79.70189312
WI,US,03/28/2020,0,0,0,45.84963535,-88.39804137
GA,US,03/28/2020,27,1,0,34.26268279,-85.21577392
IN,US,03/28/2020,13,0,0,38.32117957,-85.90385377
IA,US,03/28/2020,0,0,0,43.06000529999999,-92.78940097
KY,US,03/28/2020,0,0,0,37.56213922,-82.74750924
TX,US,03/28/2020,0,0,0,34.07227468,-101.3031546
VA,US,03/28/2020,0,0,0,36.9302126,-80.36738849
VA,US,03/28/2020,3,0,0,37.84157909,-78.27715475
TX,US,03/28/2020,0,0,0,33.97308618,-99.7767797
WI,US,03/28/2020,20,1,0,43.75354908,-88.48885325
IL,US,03/28/2020,0,0,0,40.59706922,-88.22350769
KS,US,03/28/2020,1,0,0,37.69200114,-99.88825298
PA,US,03/28/2020,0,0,0,41.51095103,-79.23229292
WI,US,03/28/2020,0,0,0,45.66678019,-88.77084892
MS,US,03/28/2020,18,0,0,31.18961454,-89.25832496
GA,US,03/28/2020,21,1,0,34.22604035,-84.12315129999998
NC,US,03/28/2020,33,0,0,36.12859861,-80.25459052
TX,US,03/28/2020,101,1,0,29.52704478,-95.77219463
ND,US,03/28/2020,1,0,0,47.4571084,-98.88279923
IN,US,03/28/2020,1,0,0,40.12361933,-87.24217689
AL,US,03/28/2020,3,0,0,34.44235334,-87.84289505
AR,US,03/28/2020,0,0,0,35.51202821,-93.89299569
FL,US,03/28/2020,0,0,0,29.83791238,-84.82731662
GA,US,03/28/2020,2,0,0,34.37525597,-83.23159927
ID,US,03/28/2020,0,0,0,42.18332217,-111.8149666
IL,US,03/28/2020,1,0,0,37.99189086,-88.92567818
IN,US,03/28/2020,23,2,0,39.4142482,-85.06062647
IA,US,03/28/2020,0,0,0,42.73270384,-93.26256925
KS,US,03/28/2020,6,0,0,38.56443815,-95.28644341
KY,US,03/28/2020,2,0,0,38.2379395,-84.87962551
LA,US,03/28/2020,4,0,0,32.13675181,-91.67589857
ME,US,03/28/2020,2,0,0,44.97330019,-70.44381045
MA,US,03/28/2020,39,2,0,42.58119713,-72.58602547
MS,US,03/28/2020,3,0,0,31.47786634,-90.89672989
MO,US,03/28/2020,6,0,0,38.41127108,-91.07522826
NE,US,03/28/2020,0,0,0,40.17636348,-98.95299073
NY,US,03/28/2020,5,0,0,44.59040891,-74.29926032
NC,US,03/28/2020,5,0,0,36.081519,-78.28708884
OH,US,03/28/2020,222,2,0,39.96995815,-83.01115755
PA,US,03/28/2020,7,0,0,39.92956518,-77.72157791
TN,US,03/28/2020,3,0,0,35.15634626,-86.09201039
TX,US,03/28/2020,0,0,0,33.17653242,-95.21917243
VT,US,03/28/2020,7,0,0,44.85627605,-72.91249563
VA,US,03/28/2020,1,0,0,36.99536167,-79.88023649
WA,US,03/28/2020,12,0,0,46.53351425,-118.9018212
VA,US,03/28/2020,0,0,0,36.6831435,-76.93859681
MD,US,03/28/2020,22,0,0,39.47296601,-77.39999394
VA,US,03/28/2020,4,0,0,39.20172582,-78.25974949
VA,US,03/28/2020,1,0,0,38.2977863,-77.4922454
MN,US,03/28/2020,0,0,0,43.67385583,-93.34884422
TX,US,03/28/2020,0,0,0,31.70422788,-96.15072516
CO,US,03/28/2020,1,0,0,38.47362326,-105.4399667
ID,US,03/28/2020,1,0,0,44.22800938,-111.4809943
IA,US,03/28/2020,0,0,0,40.74542720000001,-95.60129045
WY,US,03/28/2020,20,0,0,43.04183996,-108.6296893
CA,US,03/28/2020,31,0,0,36.75733899,-119.6466953
TX,US,03/28/2020,0,0,0,28.86751206,-99.10804207
NE,US,03/28/2020,0,0,0,40.52993007,-100.3924658
AR,US,03/28/2020,0,0,0,36.38177105,-91.81729127
GA,US,03/28/2020,373,12,0,33.79216944,-84.46319413
IL,US,03/28/2020,0,0,0,40.47289135,-90.20862357
IN,US,03/28/2020,1,0,0,41.0469907,-86.26252745
KY,US,03/28/2020,0,0,0,36.55238827,-89.20140068
NY,US,03/28/2020,1,0,0,43.11363907,-74.41798804
OH,US,03/28/2020,2,0,0,41.60213491,-84.12571393
PA,US,03/28/2020,0,0,0,39.92913544,-78.11163677
NE,US,03/28/2020,0,0,0,40.17642064,-99.91247454
FL,US,03/28/2020,1,0,0,30.57796289,-84.61915825
NE,US,03/28/2020,1,0,0,40.26186809,-96.68946704
TX,US,03/28/2020,1,0,0,32.74055318,-102.6353295
VA,US,03/28/2020,1,0,0,36.66601852,-80.91703124
IL,US,03/28/2020,0,0,0,37.76430935,-88.22953869
KY,US,03/28/2020,0,0,0,38.75398691,-84.8558382
MT,US,03/28/2020,46,0,0,45.54486106,-111.1692571
OH,US,03/28/2020,1,1,0,38.82708533,-82.31647569
TX,US,03/28/2020,49,0,0,29.40167322,-94.90469073
NE,US,03/28/2020,0,0,0,41.61703149,-102.3313973
CO,US,03/28/2020,16,0,0,39.59921777,-107.902708
MT,US,03/28/2020,0,0,0,47.27545948,-107.0002351
NE,US,03/28/2020,0,0,0,41.91428955,-98.99111827
OK,US,03/28/2020,0,0,0,36.3791334,-97.78265517
UT,US,03/28/2020,0,0,0,37.85447192,-111.4418764
WA,US,03/28/2020,0,0,0,46.43197502,-117.5454032
AR,US,03/28/2020,20,0,0,34.57692074,-93.14921604
KY,US,03/28/2020,0,0,0,37.6388668,-84.53289319
MD,US,03/28/2020,3,0,0,39.52786077,-79.27355126
OK,US,03/28/2020,2,0,0,34.70418038,-97.30811132
TX,US,03/28/2020,0,0,0,33.17969345,-101.2984114
MO,US,03/28/2020,0,0,0,38.43947277,-91.50847147
NC,US,03/28/2020,17,0,0,35.29373559,-81.17477045
NC,US,03/28/2020,0,0,0,36.44667547,-76.69749701
KS,US,03/28/2020,0,0,0,38.99871131,-96.7577178
OH,US,03/28/2020,14,0,0,41.49952319,-81.17935342
ID,US,03/28/2020,1,0,0,44.06482372,-116.398376
MI,US,03/28/2020,110,5,0,43.02244215,-83.70589709
NY,US,03/28/2020,7,0,0,43.0022601,-78.19135193
AL,US,03/28/2020,0,0,0,31.09389027,-85.83572839
MO,US,03/28/2020,0,0,0,40.21097916,-94.40944419
MS,US,03/28/2020,1,0,0,30.86259065,-88.64436789
SC,US,03/28/2020,6,0,0,33.43443342,-79.33202141
IN,US,03/28/2020,4,0,0,38.30393723,-87.58054938
TN,US,03/28/2020,2,0,0,35.99438059,-88.93358327
AZ,US,03/28/2020,1,0,0,33.80190085,-110.8132779
FL,US,03/28/2020,0,0,0,29.72856978,-82.79880657
TN,US,03/28/2020,0,0,0,35.20222469,-87.03992678
VA,US,03/28/2020,0,0,0,37.31234791,-80.70636931
TX,US,03/28/2020,0,0,0,30.31824095,-98.94676915
OR,US,03/28/2020,0,0,0,45.37160076,-120.2048869
GA,US,03/28/2020,0,0,0,34.69316688,-84.45802506
WV,US,03/28/2020,0,0,0,38.9251277,-80.85952723
CO,US,03/28/2020,0,0,0,39.85646523,-105.5252597
MT,US,03/28/2020,0,0,0,48.70513576,-112.9934235
FL,US,03/28/2020,0,0,0,26.95635849,-81.18996211
MI,US,03/28/2020,2,0,0,43.98901072,-84.38774817
GA,US,03/28/2020,0,0,0,33.22879932,-82.61297636
TX,US,03/28/2020,0,0,0,31.86942909,-101.5207776
CA,US,03/28/2020,0,0,0,39.59875897,-122.3938452
NJ,US,03/28/2020,51,1,0,39.71581067,-75.13995546
VA,US,03/28/2020,6,0,0,37.40809042,-76.53524337
GA,US,03/28/2020,7,0,0,31.23279254,-81.53811412
MI,US,03/28/2020,1,1,0,46.40862701,-89.69377193
MT,US,03/28/2020,0,0,0,46.3816474,-109.1768522
ND,US,03/28/2020,0,0,0,46.94022281,-103.8465421
TX,US,03/28/2020,0,0,0,28.65696592,-97.42760647
TX,US,03/28/2020,0,0,0,29.45634206,-97.49424032
VA,US,03/28/2020,5,0,0,37.71714806,-77.90381514
MN,US,03/28/2020,2,0,0,44.40849741,-92.7234195
ID,US,03/28/2020,0,0,0,42.96927962,-114.8108306
GA,US,03/28/2020,14,1,0,34.50487351,-84.87296253
WY,US,03/28/2020,1,0,0,42.08798185,-104.3534743
NE,US,03/28/2020,0,0,0,40.51481965,-99.83020279
KS,US,03/28/2020,1,0,0,38.91588178,-100.4829321
GA,US,03/28/2020,0,0,0,30.87454847,-84.23418364
OK,US,03/28/2020,2,0,0,35.0167709,-97.88339847
NH,US,03/28/2020,26,0,0,43.93779815,-71.82057197
AZ,US,03/28/2020,2,0,0,32.93166885,-109.8882178
KS,US,03/28/2020,0,0,0,39.34987223,-99.88332493
NC,US,03/28/2020,0,0,0,35.3506925,-83.83369267
TN,US,03/28/2020,0,0,0,36.27469206,-83.51254721
CO,US,03/28/2020,2,0,0,40.10603347,-106.1178042
UT,US,03/28/2020,0,0,0,38.98103848,-109.5704487
ND,US,03/28/2020,0,0,0,47.92093639,-97.45450447
VT,US,03/28/2020,0,0,0,44.7975824,-73.29679772
MI,US,03/28/2020,5,0,0,44.69565625,-85.55585247
MT,US,03/28/2020,0,0,0,46.40605220000001,-113.4414186
AR,US,03/28/2020,3,0,0,34.29017991,-92.42320562
IN,US,03/28/2020,5,0,0,40.51587228,-85.65468702
KS,US,03/28/2020,0,0,0,37.56227336,-101.3079758
KY,US,03/28/2020,0,0,0,38.64962758,-84.62415957
LA,US,03/28/2020,1,0,0,31.59882456,-92.56124347
MN,US,03/28/2020,0,0,0,45.93424769,-96.01139609
NE,US,03/28/2020,0,0,0,41.91528587,-101.740701
NM,US,03/28/2020,0,0,0,32.73911281,-108.3827845
ND,US,03/28/2020,0,0,0,46.35821257,-101.6390013
OK,US,03/28/2020,0,0,0,36.796297,-97.78638765
OR,US,03/28/2020,1,0,0,44.49024544,-119.0068631
SD,US,03/28/2020,0,0,0,45.1723937,-96.77002276
WA,US,03/28/2020,44,1,0,47.20753737,-119.4500749
