Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
US,3/22/20 23:45,5,0,0,34.68270843,-80.70513032
US,3/22/20 23:45,5,0,0,34.33358335,-79.96027485
US,3/22/20 23:45,4,0,0,34.97281497,-81.18085944
US,3/22/20 23:45,3,0,0,33.91826534,-80.37942316
US,3/22/20 23:45,3,0,0,33.4391073,-80.79886287
US,3/22/20 23:45,3,0,0,34.15272415,-82.12715789
US,3/22/20 23:45,2,0,0,34.92960077,-81.99225984
US,3/22/20 23:45,2,0,0,33.20222596,-79.94654523
US,3/22/20 23:45,1,0,0,34.39287073,-81.1195624
US,3/22/20 23:45,1,0,0,33.66926881,-80.77722168
US,3/22/20 23:45,1,0,0,33.0794369,-80.40502652
US,3/22/20 23:45,1,0,0,34.16393091,-80.25690731
US,3/22/20 23:45,1,0,0,34.22333378,-82.46170658
US,3/22/20 23:45,1,0,0,34.00795823,-81.72713237
US,3/22/20 23:45,1,0,0,33.54338026,-81.63645384
US,3/22/20 23:45,1,1,0,33.66610974,-80.21647898
US,3/22/20 23:45,1,1,0,34.02361754,-79.70189312
US,3/22/20 23:45,1,0,0,34.88807695,-82.72791551
US,3/22/20 23:45,1,0,0,32.87582989,-80.67641292
US,3/22/20 23:45,1,0,0,34.39007791,-79.37741872
US,3/22/20 23:45,1,0,0,33.77221995,-81.96231108
US,3/22/20 23:45,1,0,0,34.59905577,-79.67561152
US,3/22/20 23:45,1,0,0,34.28629098,-81.59935761
US,3/22/20 23:45,1,0,0,32.77419582,-81.13845571
US,3/22/20 23:45,1,0,0,32.43171982,-81.02487495
US,3/22/20 23:45,126,2,0,36.21458855,-115.0130241
US,3/22/20 23:45,36,0,0,0.0,0.0
US,3/22/20 23:45,25,0,0,40.66562265,-119.6631594
US,3/22/20 23:45,2,0,0,39.15509045,-119.7480219
US,3/22/20 23:45,1,0,0,41.14531606,-115.3577619
US,3/22/20 23:45,80,0,0,40.66616532,-111.9216011
US,3/22/20 23:45,43,0,0,40.86688146,-110.9535882
US,3/22/20 23:45,19,1,0,40.99001837,-112.1139997
US,3/22/20 23:45,8,0,0,40.33110236,-111.1691419
US,3/22/20 23:45,6,0,0,40.1166722,-111.6657662
US,3/22/20 23:45,3,0,0,40.44862644,-113.1295715
US,3/22/20 23:45,2,0,0,41.72330587,-111.7443667
US,3/22/20 23:45,1,0,0,41.52106798,-113.0832816
US,3/22/20 23:45,57,0,0,45.00761521,-93.47694895
US,3/22/20 23:45,18,1,0,45.01625271,-93.09872295
US,3/22/20 23:45,14,0,0,44.00374114,-92.40209944
US,3/22/20 23:45,11,0,0,44.67172617,-93.06299363
US,3/22/20 23:45,8,0,0,43.67429718,-94.55099908
US,3/22/20 23:45,7,0,0,44.82017001,-93.8009918
US,3/22/20 23:45,7,0,0,45.03864533,-92.88429635
US,3/22/20 23:45,6,0,0,43.67142874,-92.75234549
US,3/22/20 23:45,5,0,0,45.27476015,-93.24604565
US,3/22/20 23:45,4,0,0,45.55192576,-94.61078221
US,3/22/20 23:45,4,0,0,44.03554215,-94.06699781
US,3/22/20 23:45,3,0,0,45.17297924,-93.96234781
US,3/22/20 23:45,3,0,0,44.35291112,-94.24710352
US,3/22/20 23:45,3,0,0,44.6490231,-93.53340251
US,3/22/20 23:45,3,0,0,44.02240351,-93.22627088
US,3/22/20 23:45,2,0,0,46.89289518,-96.48761922
US,3/22/20 23:45,2,0,0,44.02238415,-92.86244324
US,3/22/20 23:45,1,0,0,44.72836381,-94.94553734
US,3/22/20 23:45,1,0,0,44.02211116,-93.58720034
US,3/22/20 23:45,1,0,0,45.69804958,-93.99514135
US,3/22/20 23:45,1,0,0,44.3543376,-93.29658715
US,3/22/20 23:45,1,0,0,45.5021011,-92.90861945
US,3/22/20 23:45,1,0,0,44.28424356,-92.23121312
US,3/22/20 23:45,1,0,0,43.67423373,-95.15398258
US,3/22/20 23:45,1,0,0,47.6048407,-92.46879855
US,3/22/20 23:45,1,0,0,46.95043611,-94.32603968
US,3/22/20 23:45,1,0,0,,
US,3/22/20 23:45,121,0,0,0.0,0.0
US,3/22/20 23:45,9,0,0,34.26767081,-91.92619839
US,3/22/20 23:45,4,0,0,34.77054088,-92.31355101
US,3/22/20 23:45,3,0,0,34.57692074,-93.14921604
US,3/22/20 23:45,3,0,0,35.53864922,-92.02640019
US,3/22/20 23:45,2,0,0,35.976844,-94.21800746
US,3/22/20 23:45,2,0,0,35.14719007,-92.33717519
US,3/22/20 23:45,1,0,0,34.64916145,-92.67583224
US,3/22/20 23:45,1,0,0,34.29017991,-92.42320562
US,3/22/20 23:45,1,0,0,33.46755808,-92.15980837
US,3/22/20 23:45,1,0,0,34.04613432,-93.17484713
US,3/22/20 23:45,1,0,0,35.83018283,-90.63235729
US,3/22/20 23:45,1,0,0,35.74242707,-91.57001641
US,3/22/20 23:45,1,0,0,35.57433534,-90.66268713
US,3/22/20 23:45,1,0,0,35.44871474,-93.03212219
US,3/22/20 23:45,1,0,0,35.9109364,-92.69936482
US,3/22/20 23:45,1,0,0,33.99780401,-94.2424869
US,3/22/20 23:45,1,0,0,35.58095779,-92.51295036
US,3/22/20 23:45,1,0,0,36.33644656,-94.25680817
US,3/22/20 23:45,1,0,0,36.3084504,-93.09374925
US,3/22/20 23:45,1,0,0,35.21247318,-90.30839406
US,3/22/20 23:45,1,0,0,36.11735460000001,-90.55832668
US,3/22/20 23:45,1,0,0,34.48254879,-94.22728802
US,3/22/20 23:45,1,0,0,35.19605503,-94.27162713
US,3/22/20 23:45,1,0,0,33.21230701,-93.22642793
US,3/22/20 23:45,1,0,0,35.26205537,-92.70506566
US,3/22/20 23:45,1,0,0,33.16887091,-92.59746952
US,3/22/20 23:45,1,0,0,35.18902527,-91.2439489
US,3/22/20 23:45,55,1,0,45.55972701,-123.0955257
US,3/22/20 23:45,22,1,0,44.90287942,-122.5815117
US,3/22/20 23:45,19,1,0,45.54747959,-122.4169351
US,3/22/20 23:45,19,1,0,44.48899494,-122.5373154
US,3/22/20 23:45,12,0,0,45.18787398,-122.2179634
US,3/22/20 23:45,10,0,0,43.91570171,-121.2289121
US,3/22/20 23:45,6,0,0,45.23330449,-123.3086963
US,3/22/20 23:45,4,0,0,44.49167306,-123.4316987
US,3/22/20 23:45,4,1,0,43.93727035,-122.847753
US,3/22/20 23:45,2,0,0,42.43201126,-122.7289309
US,3/22/20 23:45,2,0,0,45.59073056,-118.7353826
US,3/22/20 23:45,1,0,0,42.68762984,-121.64964609999998
US,3/22/20 23:45,1,0,0,43.27941273,-123.167291
US,3/22/20 23:45,1,0,0,44.90322804,-123.4128888
US,3/22/20 23:45,1,0,0,44.49024544,-119.0068631
US,3/22/20 23:45,1,0,0,45.30915495,-118.0068979
US,3/22/20 23:45,1,0,0,42.3665549,-123.5561938
US,3/22/20 23:45,71,0,0,33.55554728,-86.89506300000002
US,3/22/20 23:45,17,0,0,33.26879845,-86.66232561
US,3/22/20 23:45,16,0,0,32.60154883,-85.35132246
US,3/22/20 23:45,16,0,0,34.76327133,-86.55069633
US,3/22/20 23:45,7,0,0,33.28726072,-87.52556818
US,3/22/20 23:45,6,0,0,32.59785413,-86.14415284
US,3/22/20 23:45,3,0,0,32.2206831,-86.20969272
US,3/22/20 23:45,3,0,0,33.71902176,-86.31029372
US,3/22/20 23:45,2,0,0,30.72774991,-87.72207058
US,3/22/20 23:45,2,0,0,32.91360079,-85.39072749
US,3/22/20 23:45,2,0,0,30.78472347,-88.20842409
US,3/22/20 23:45,2,0,0,34.90171875,-87.65624729
US,3/22/20 23:45,2,0,0,34.13020303,-86.86888037
US,3/22/20 23:45,1,0,0,34.81185586,-86.98310072
US,3/22/20 23:45,1,0,0,33.77483727,-85.82630386
US,3/22/20 23:45,1,0,0,33.37823223,-86.16886178
US,3/22/20 23:45,1,0,0,33.80270512,-87.30027177
US,3/22/20 23:45,1,0,0,34.78144169,-85.99750489
US,3/22/20 23:45,1,0,0,33.77995024,-88.09668032
US,3/22/20 23:45,1,0,0,31.4092794,-88.20689944
US,3/22/20 23:45,1,0,0,34.13697363,-87.88704173
US,3/22/20 23:45,81,2,0,33.34835867,-112.4918154
US,3/22/20 23:45,17,0,0,32.0971334,-111.7890033
US,3/22/20 23:45,16,0,0,32.90525627,-111.3449483
US,3/22/20 23:45,14,0,0,35.83883429,-111.7707178
US,3/22/20 23:45,13,0,0,35.3997715,-110.3218983
US,3/22/20 23:45,3,0,0,34.59933926,-112.5538588
US,3/22/20 23:45,3,0,0,35.39465006,-109.4892383
US,3/22/20 23:45,2,0,0,32.93166885,-109.8882178
US,3/22/20 23:45,1,0,0,31.52508998,-110.8479088
US,3/22/20 23:45,1,0,0,32.76895712,-113.90666740000002
US,3/22/20 23:45,1,0,0,31.87934684,-109.7516088
US,3/22/20 23:45,39,0,0,0.0,0.0
US,3/22/20 23:45,25,1,0,38.18664655,-85.65931031
US,3/22/20 23:45,10,0,0,38.0368225,-84.45576892
US,3/22/20 23:45,7,0,0,38.44188174,-84.32869741
US,3/22/20 23:45,2,0,0,38.03253032,-83.9145241
US,3/22/20 23:45,2,0,0,37.9689263,-84.14615986
US,3/22/20 23:45,2,1,0,38.2054607,-84.21827874
US,3/22/20 23:45,2,0,0,37.79344553,-87.57392021
US,3/22/20 23:45,2,0,0,36.99903045,-86.42672751
US,3/22/20 23:45,2,0,0,37.10466131,-84.57629079
US,3/22/20 23:45,1,0,0,37.80335779,-85.4657193
US,3/22/20 23:45,1,0,0,37.02080035,-88.07886257
US,3/22/20 23:45,1,0,0,38.93950319,-84.53241199
US,3/22/20 23:45,1,0,0,37.73028906,-87.09019479999998
US,3/22/20 23:45,1,1,0,38.00671029,-84.99171713
US,3/22/20 23:45,1,0,0,36.62093411,-88.2731593
US,3/22/20 23:45,1,0,0,36.89267803,-87.49055367
US,3/22/20 23:45,1,0,0,38.2379395,-84.87962551
US,3/22/20 23:45,1,0,0,37.6976111,-85.96319251
US,3/22/20 23:45,1,0,0,38.39791089,-85.448222
US,3/22/20 23:45,22,1,0,38.63770039999999,-90.4458375
US,3/22/20 23:45,15,1,0,38.99186229,-92.30723575
US,3/22/20 23:45,10,0,0,37.2575872,-93.34230916
US,3/22/20 23:45,10,0,0,38.63555736,-90.24349225
US,3/22/20 23:45,8,1,0,39.01002188,-94.34724536
US,3/22/20 23:45,6,0,0,38.64789422,-94.353399
US,3/22/20 23:45,3,0,0,38.50455671,-92.27860244
US,3/22/20 23:45,3,0,0,38.77875681,-90.66662425
US,3/22/20 23:45,2,0,0,36.9711783,-93.18537118
US,3/22/20 23:45,1,0,0,38.38482826,-93.79293734
US,3/22/20 23:45,1,0,0,37.05588075,-89.56474493
US,3/22/20 23:45,1,0,0,37.82462075,-92.20783203
US,3/22/20 23:45,1,0,0,36.27167174,-90.09122243
US,3/22/20 23:45,1,0,0,37.20351921,-94.34050458
US,3/22/20 23:45,1,0,0,40.19058551,-92.60078167
US,3/22/20 23:45,1,0,0,38.74719601,-93.80691168
US,3/22/20 23:45,1,0,0,38.25271289,-94.34113157
US,3/22/20 23:45,32,0,0,41.67169354,-91.58754744
US,3/22/20 23:45,10,0,0,41.68679484,-93.57767461
US,3/22/20 23:45,6,0,0,41.68560356,-94.04127625
US,3/22/20 23:45,5,0,0,43.28383218,-91.37860922
US,3/22/20 23:45,4,0,0,42.46815349,-90.88181925
US,3/22/20 23:45,4,0,0,42.07923082,-91.59809485
US,3/22/20 23:45,3,0,0,41.68330137,-95.81558439
US,3/22/20 23:45,3,0,0,42.4704581,-92.30524729
US,3/22/20 23:45,3,0,0,41.33577126,-91.71725711
US,3/22/20 23:45,3,0,0,42.07991767,-92.53266945
US,3/22/20 23:45,2,0,0,41.33640314,-95.53907776
US,3/22/20 23:45,2,0,0,41.48370744,-91.1121697
US,3/22/20 23:45,2,0,0,43.08177563,-93.2612239
US,3/22/20 23:45,1,0,0,42.03617207,-94.86032705
US,3/22/20 23:45,1,0,0,41.33075609,-94.47105874
US,3/22/20 23:45,1,0,0,43.29094334,-91.84422722
US,3/22/20 23:45,1,0,0,42.86271799,-91.8441231
US,3/22/20 23:45,1,0,0,40.98767962,-91.54436349
US,3/22/20 23:45,1,0,0,42.03621213,-93.46499005
US,3/22/20 23:45,1,0,0,41.63935978,-90.61959493
US,3/22/20 23:45,1,0,0,42.38979414,-96.0459439
US,3/22/20 23:45,1,0,0,43.20405458,-94.20691791
US,3/22/20 23:45,1,0,0,43.08221074,-96.1767568
US,3/22/20 23:45,1,0,0,41.68625425,-92.53155731
US,3/22/20 23:45,53,0,0,43.8370751,-70.37226999
US,3/22/20 23:45,8,0,0,43.47808377,-70.71052375
US,3/22/20 23:45,8,0,0,0.0,0.0
US,3/22/20 23:45,4,0,0,44.05996956,-69.54227124
US,3/22/20 23:45,4,0,0,44.49952995,-70.75682123
US,3/22/20 23:45,4,0,0,44.40759555,-69.76738544
US,3/22/20 23:45,3,0,0,44.1664747,-70.20380627
US,3/22/20 23:45,3,0,0,43.95415864,-69.85074999
US,3/22/20 23:45,2,0,0,45.40194593,-68.65020455
US,3/22/20 23:45,37,0,0,41.87064746,-71.57753536
US,3/22/20 23:45,14,0,0,41.71018079,-71.28652315
US,3/22/20 23:45,9,0,0,41.45961631,-71.61435303
US,3/22/20 23:45,8,0,0,41.5642026,-71.26569799
US,3/22/20 23:45,8,0,0,0.0,0.0
US,3/22/20 23:45,7,0,0,41.67106337,-71.57641596
US,3/22/20 23:45,28,0,0,42.98499744,-71.12883377
US,3/22/20 23:45,15,0,0,43.93779815,-71.82057197
US,3/22/20 23:45,15,0,0,42.91537785,-71.7200253
US,3/22/20 23:45,6,0,0,43.87498583,-71.20430216
US,3/22/20 23:45,4,0,0,43.29662971,-71.6811573
US,3/22/20 23:45,3,0,0,43.291833,-71.02336013
US,3/22/20 23:45,1,0,0,42.92015988,-72.25311043
US,3/22/20 23:45,1,0,0,,
US,3/22/20 23:45,1,0,0,43.36094111,-72.22203125
US,3/22/20 23:45,26,0,0,35.55140095,-97.40716948
US,3/22/20 23:45,13,0,0,35.20413532,-97.32519562
US,3/22/20 23:45,6,1,0,36.11939621,-95.94013939
US,3/22/20 23:45,4,0,0,36.81799745,-97.14421435
US,3/22/20 23:45,3,1,0,36.31743373,-96.7033176
US,3/22/20 23:45,2,0,0,36.07695283,-96.97584944
US,3/22/20 23:45,2,0,0,35.5426055,-97.98465569
US,3/22/20 23:45,2,0,0,36.71380786,-95.90514104
US,3/22/20 23:45,2,0,0,34.70418038,-97.30811132
US,3/22/20 23:45,1,0,0,34.58781741,-99.41138784
US,3/22/20 23:45,1,0,0,35.63853802,-99.00170785
US,3/22/20 23:45,1,0,0,35.0167709,-97.88339847
US,3/22/20 23:45,1,0,0,35.91899576,-97.44352845
US,3/22/20 23:45,1,0,0,35.01123903,-97.44572302
US,3/22/20 23:45,1,0,0,35.61318461,-95.37802952
US,3/22/20 23:45,1,0,0,36.38953329,-97.22928674
US,3/22/20 23:45,28,1,0,38.88548175,-94.82250877
US,3/22/20 23:45,14,1,0,39.11727348,-94.76378225
US,3/22/20 23:45,4,0,0,38.88503636,-95.2925121
US,3/22/20 23:45,4,0,0,39.20183497,-95.03620809
US,3/22/20 23:45,3,0,0,37.78134351,-96.83878537
US,3/22/20 23:45,2,0,0,38.21267844,-94.84254089
US,3/22/20 23:45,2,0,0,38.68827511,-96.65128437
US,3/22/20 23:45,2,0,0,37.6842718,-97.4608198
US,3/22/20 23:45,1,0,0,38.56443815,-95.28644341
US,3/22/20 23:45,1,0,0,37.16928494,-94.8462897
US,3/22/20 23:45,1,0,0,39.41673394,-95.79356799
US,3/22/20 23:45,1,0,0,39.28935726,-96.73420026
US,3/22/20 23:45,1,0,0,37.95230263,-98.08607292
US,3/22/20 23:45,1,0,0,39.39331582,-98.20906732
US,3/22/20 23:45,0,0,0,37.69200114,-99.88825298
US,3/22/20 23:45,32,0,0,35.05163625,-106.6703554
US,3/22/20 23:45,8,0,0,35.50708973,-105.9774716
US,3/22/20 23:45,7,0,0,35.68862401,-106.8687803
US,3/22/20 23:45,3,0,0,36.58006022,-105.6310198
US,3/22/20 23:45,2,0,0,34.00715494,-106.9298354
US,3/22/20 23:45,2,0,0,,
US,3/22/20 23:45,1,0,0,35.48014807,-104.8163562
US,3/22/20 23:45,1,0,0,35.58007720000001,-108.262245
US,3/22/20 23:45,1,0,0,32.79215361,-103.4123733
US,3/22/20 23:45,41,0,0,21.45803166,-157.97121819999995
US,3/22/20 23:45,9,0,0,20.86399628,-156.56890969999995
US,3/22/20 23:45,3,0,0,22.03935037,-159.5966786
US,3/22/20 23:45,39,0,0,39.57992638,-75.64054974
US,3/22/20 23:45,12,0,0,38.66143781,-75.39031349
US,3/22/20 23:45,5,0,0,39.08646628,-75.56884914
US,3/22/20 23:45,22,1,0,44.46322849,-73.08359212
US,3/22/20 23:45,8,1,0,43.58010937,-72.58595157
US,3/22/20 23:45,5,0,0,42.986982,-72.71268875
US,3/22/20 23:45,4,0,0,43.03519828,-73.09048868
US,3/22/20 23:45,3,0,0,44.00470222,-72.37640104
US,3/22/20 23:45,3,0,0,44.03217337,-73.14130877
US,3/22/20 23:45,3,0,0,43.57723578,-73.03741676
US,3/22/20 23:45,2,0,0,44.27343241,-72.61604978
US,3/22/20 23:45,2,0,0,44.85627605,-72.91249563
US,3/22/20 23:45,34,0,0,41.29518299,-96.15085305
US,3/22/20 23:45,5,0,0,41.11314181,-96.11156432
US,3/22/20 23:45,3,0,0,41.04658298,-100.7475374
US,3/22/20 23:45,2,0,0,42.63758421,-97.89178836
US,3/22/20 23:45,2,0,0,40.78416049,-96.68777155
US,3/22/20 23:45,2,0,0,40.85486962,-99.07500296
US,3/22/20 23:45,1,0,0,40.90899107,-96.13971217
US,3/22/20 23:45,1,0,0,40.52449420000001,-98.50117804
US,3/22/20 23:45,1,0,0,40.38514847,-95.85433992
US,3/22/20 23:45,49,0,0,0.0,0.0
US,3/22/20 23:45,21,0,0,43.4085812,-113.9752658
US,3/22/20 23:45,11,0,0,43.4526575,-116.24155159999998
US,3/22/20 23:45,3,0,0,47.67282258,-116.7020872
US,3/22/20 23:45,2,0,0,43.75303583,-111.2056773
US,3/22/20 23:45,2,0,0,43.21672879999999,-112.3978437
US,3/22/20 23:45,1,0,0,43.78141028,-111.65384740000002
US,3/22/20 23:45,1,0,0,42.35440512,-114.6685381
US,3/22/20 23:45,1,0,0,43.61970148,-116.7095499
US,3/22/20 23:45,10,0,0,45.54486106,-111.1692571
US,3/22/20 23:45,6,0,0,45.93955949,-108.2691486
US,3/22/20 23:45,3,0,0,47.03728583,-113.92135079999998
US,3/22/20 23:45,3,0,0,47.12610041,-112.394698
US,3/22/20 23:45,3,0,0,47.30797024,-111.3467922
US,3/22/20 23:45,2,0,0,45.90018933,-112.6620092
US,3/22/20 23:45,2,0,0,48.29575866,-114.0520569
US,3/22/20 23:45,1,0,0,0.0,0.0
US,3/22/20 23:45,1,0,0,46.33277565,-111.4955813
US,3/22/20 23:45,1,0,0,48.29607488,-105.0079268
US,3/22/20 23:45,1,0,0,45.30080065,-111.9173017
US,3/22/20 23:45,1,0,0,46.08520862,-114.11891640000002
US,3/22/20 23:45,30,1,0,0.0,0.0
US,3/22/20 23:45,15,0,0,46.97847375,-100.4645214
US,3/22/20 23:45,7,0,0,46.71681782,-101.2822377
US,3/22/20 23:45,3,0,0,48.22390169,-101.5436763
US,3/22/20 23:45,1,0,0,46.93201724,-97.2444719
US,3/22/20 23:45,1,0,0,48.26886249,-98.72223879
US,3/22/20 23:45,1,0,0,48.24977025,-99.96407787
US,3/22/20 23:45,27,1,0,13.4443,144.7937
US,3/22/20 23:45,10,0,0,43.04183996,-108.6296893
US,3/22/20 23:45,6,0,0,41.30702520000001,-104.6887497
US,3/22/20 23:45,4,0,0,44.79048913,-106.8862389
US,3/22/20 23:45,2,0,0,43.93522482,-110.5890801
US,3/22/20 23:45,1,0,0,44.52157546,-109.5852825
US,3/22/20 23:45,1,0,0,44.24886082,-105.5474404
US,3/22/20 23:45,1,0,0,42.96180148,-106.797885
US,3/22/20 23:45,1,0,0,41.69357844,-106.9326084
US,3/22/20 23:45,23,1,0,18.2208,-66.5901
US,3/22/20 23:45,10,0,0,44.41464384,-98.27858469
US,3/22/20 23:45,5,0,0,43.67441641,-96.7910885
US,3/22/20 23:45,1,1,0,44.0025835,-102.8240777
US,3/22/20 23:45,1,0,0,43.20660134,-98.58856175
US,3/22/20 23:45,1,0,0,43.67490933,-98.14458906
US,3/22/20 23:45,1,0,0,42.98914167,-97.88592746
US,3/22/20 23:45,1,0,0,43.6742571,-97.36863144
US,3/22/20 23:45,1,0,0,45.58994323,-98.35165355
US,3/22/20 23:45,7,0,0,64.80726247,-146.5692662
US,3/22/20 23:45,6,0,0,55.57445008,-130.975561
US,3/22/20 23:45,5,0,0,61.14998174,-149.14269860000005
US,3/22/20 23:45,1,0,0,,
US,3/22/20 23:45,1,0,0,,
US,3/22/20 23:45,3,0,0,39.30776166,-77.86014147
US,3/22/20 23:45,3,0,0,38.33860077,-81.52857054
US,3/22/20 23:45,2,0,0,37.40481169,-81.11023142
US,3/22/20 23:45,2,0,0,39.11240885,-79.57053576
US,3/22/20 23:45,2,0,0,39.63218457,-80.04766838
US,3/22/20 23:45,2,0,0,39.86064362,-80.66591062
US,3/22/20 23:45,1,0,0,38.84263974,-81.68148753
US,3/22/20 23:45,1,0,0,38.50782345,-81.9082131
US,3/22/20 23:45,6,0,0,18.3358,-64.8963
US,3/22/20 23:45,4,0,0,0.0,0.0
US,3/22/20 23:45,0,0,0,32.53952745,-86.64408227
US,3/22/20 23:45,0,0,0,31.868263,-85.3871286
US,3/22/20 23:45,0,0,0,32.99642064,-87.12511459999997
US,3/22/20 23:45,0,0,0,33.98210918,-86.56790593
US,3/22/20 23:45,0,0,0,32.10030533,-85.71265535
US,3/22/20 23:45,0,0,0,31.75300095,-86.68057478
US,3/22/20 23:45,0,0,0,34.17805983,-85.60638968
US,3/22/20 23:45,0,0,0,32.85044126,-86.7173256
US,3/22/20 23:45,0,0,0,32.02227341,-88.26564429999998
US,3/22/20 23:45,0,0,0,31.68099859,-87.83548597
US,3/22/20 23:45,0,0,0,33.26984193,-85.85836077
US,3/22/20 23:45,0,0,0,33.67679204,-85.52005899
US,3/22/20 23:45,0,0,0,31.39932826,-85.98901039
US,3/22/20 23:45,0,0,0,34.69847452,-87.80168544
US,3/22/20 23:45,0,0,0,31.43401703,-86.99320044
US,3/22/20 23:45,0,0,0,32.93690146,-86.24847739
US,3/22/20 23:45,0,0,0,31.2477854,-86.45050893
US,3/22/20 23:45,0,0,0,31.72941803,-86.31593104
US,3/22/20 23:45,0,0,0,31.43037123,-85.61095742
US,3/22/20 23:45,0,0,0,32.32688101,-87.10866709999998
US,3/22/20 23:45,0,0,0,34.45946862,-85.80782906
US,3/22/20 23:45,0,0,0,31.1256789,-87.15918694
US,3/22/20 23:45,0,0,0,34.04567266,-86.04051873
US,3/22/20 23:45,0,0,0,33.72076938,-87.73886638
US,3/22/20 23:45,0,0,0,34.44235334,-87.84289505
US,3/22/20 23:45,0,0,0,31.09389027,-85.83572839
US,3/22/20 23:45,0,0,0,32.85504247,-87.95684022
US,3/22/20 23:45,0,0,0,32.76039258,-87.63284988
US,3/22/20 23:45,0,0,0,31.51148016,-85.24267944
US,3/22/20 23:45,0,0,0,31.15197924,-85.29939599
US,3/22/20 23:45,0,0,0,34.52041498,-87.31069453
US,3/22/20 23:45,0,0,0,32.1597283,-86.65158371
US,3/22/20 23:45,0,0,0,32.38759944,-85.69267724
US,3/22/20 23:45,0,0,0,32.24767634,-87.78796182
US,3/22/20 23:45,0,0,0,34.36975964,-86.30486727
US,3/22/20 23:45,0,0,0,31.56729412,-87.36995001
US,3/22/20 23:45,0,0,0,34.45500589,-86.85475946
US,3/22/20 23:45,0,0,0,32.64048341,-87.29770589
US,3/22/20 23:45,0,0,0,33.28094866,-88.08818103
US,3/22/20 23:45,0,0,0,31.80396383,-85.9408295
US,3/22/20 23:45,0,0,0,33.29526734,-85.45708831
US,3/22/20 23:45,0,0,0,32.28725256,-85.18415324
US,3/22/20 23:45,0,0,0,32.59117397,-88.19916205
US,3/22/20 23:45,0,0,0,32.86698258,-85.79833053
US,3/22/20 23:45,0,0,0,31.98773215,-87.30891118
US,3/22/20 23:45,0,0,0,34.15030532,-87.37325922
US,3/22/20 23:45,0,0,0,55.32222414,-161.9722021
US,3/22/20 23:45,0,0,0,52.72541116,-110.4086433
US,3/22/20 23:45,0,0,0,60.90980451,-159.8561831
US,3/22/20 23:45,0,0,0,58.74513976,-156.701064
US,3/22/20 23:45,0,0,0,63.67264044,-150.0076108
US,3/22/20 23:45,0,0,0,59.79603738,-158.23819419999995
US,3/22/20 23:45,0,0,0,59.09893571,-135.4679843
US,3/22/20 23:45,0,0,0,58.29307365,-135.64244240000002
US,3/22/20 23:45,0,0,0,58.45031811,-134.200436
US,3/22/20 23:45,0,0,0,60.24429722,-151.53888840000005
US,3/22/20 23:45,0,0,0,57.65529415,-153.7493579
US,3/22/20 23:45,0,0,0,62.15429159999999,-163.39678830000003
US,3/22/20 23:45,0,0,0,58.62403337,-156.21405890000003
US,3/22/20 23:45,0,0,0,62.31305045,-149.5741743
US,3/22/20 23:45,0,0,0,64.90320724,-164.0353804
US,3/22/20 23:45,0,0,0,69.31479216,-153.4836093
US,3/22/20 23:45,0,0,0,67.04919196,-159.7503946
US,3/22/20 23:45,0,0,0,57.13978948,-132.9540995
US,3/22/20 23:45,0,0,0,55.76261984,-133.0511621
US,3/22/20 23:45,0,0,0,57.24124555,-135.3206587
US,3/22/20 23:45,0,0,0,59.56149996,-135.3337748
US,3/22/20 23:45,0,0,0,63.87692095,-143.2127643
US,3/22/20 23:45,0,0,0,61.47502768,-144.7126799
US,3/22/20 23:45,0,0,0,56.3202004,-132.05837309999998
US,3/22/20 23:45,0,0,0,59.8909808,-140.36014509999998
US,3/22/20 23:45,0,0,0,65.50815459,-151.3907387
US,3/22/20 23:45,0,0,0,33.80190085,-110.8132779
US,3/22/20 23:45,0,0,0,33.21498827,-109.2405279
US,3/22/20 23:45,0,0,0,33.72854224,-113.9810029
US,3/22/20 23:45,0,0,0,35.70471703,-113.7577902
US,3/22/20 23:45,0,0,0,34.29145151,-91.37277296
US,3/22/20 23:45,0,0,0,33.19153461,-91.7698471
US,3/22/20 23:45,0,0,0,36.28784385,-92.33782872
US,3/22/20 23:45,0,0,0,33.55598792,-92.49974403
US,3/22/20 23:45,0,0,0,36.34038560000001,-93.54270261
US,3/22/20 23:45,0,0,0,33.26458973,-91.29539209
US,3/22/20 23:45,0,0,0,36.36826212,-90.4148172
US,3/22/20 23:45,0,0,0,33.89723187,-92.18537045
US,3/22/20 23:45,0,0,0,35.58928601,-94.2446814
US,3/22/20 23:45,0,0,0,35.29631396,-90.77185818
US,3/22/20 23:45,0,0,0,33.97042763,-92.65167437
US,3/22/20 23:45,0,0,0,33.83011025,-91.25500948
US,3/22/20 23:45,0,0,0,33.59035001,-91.71777921
US,3/22/20 23:45,0,0,0,35.51202821,-93.89299569
US,3/22/20 23:45,0,0,0,36.38177105,-91.81729127
US,3/22/20 23:45,0,0,0,33.73325583,-93.66935133
US,3/22/20 23:45,0,0,0,34.31709259,-92.95396325
US,3/22/20 23:45,0,0,0,34.09007427,-93.9934871
US,3/22/20 23:45,0,0,0,36.09604046,-91.90847954
US,3/22/20 23:45,0,0,0,35.59802983,-91.21494602
US,3/22/20 23:45,0,0,0,35.56759135,-93.46036368
US,3/22/20 23:45,0,0,0,33.24116713,-93.60677071
US,3/22/20 23:45,0,0,0,36.04188196,-91.10867198
US,3/22/20 23:45,0,0,0,34.78498904,-90.78383866
